id,target_cls,target_reg
1144,23,8.388365630454834
1145,18,7.276746009058978
1146,24,9.00733357344729
1147,12,4.238842625295076
1148,1,6.04822306236757
1149,22,11.718825927728917
1150,16,4.769106028721378
1151,11,6.7159534038196345
1152,12,9.853594624080865
1153,13,4.677761497457549
1154,15,8.559698856550497
1155,25,5.0496593272433286
1156,17,3.860644726454669
1157,25,8.504684101313968
1158,22,10.363850752542355
1159,22,7.6369239416843415
1160,9,5.704238021091507
1161,23,9.002586441845397
1162,4,6.716231621280015
1163,15,9.202467274210518
1164,24,8.173830615696573
1165,24,8.49449898062335
1166,13,6.639497385544747
1167,22,8.195438789189208
1168,17,4.893699429352178
1169,15,7.953842820553357
1170,4,7.313171915261818
1171,5,9.216697033790561
1172,23,10.406465988676038
1173,22,8.204634996525733
1174,8,8.75741884029352
1175,10,7.061526108847215
1176,21,6.532894904817493
1177,24,6.833087916855205
1178,12,4.186997178280505
1179,22,8.438023084427234
1180,8,5.0486686405663965
1181,23,8.387453285569878
1182,19,8.244806538826836
1183,25,11.24285259923205
1184,15,10.060412702477844
1185,14,8.037119593645413
1186,5,8.665386562518803
1187,6,5.304222357851341
1188,13,6.041907650678599
1189,25,4.864393979067808
1190,2,6.121210653562335
1191,26,7.077443240613372
1192,1,7.746750271217177
1193,14,8.301375110281054
1194,21,8.189268071907321
1195,15,8.60181561090004
1196,9,6.206129463877666
1197,24,6.312767436835725
1198,11,10.079218075645983
1199,14,5.860825275872201
1200,17,8.546403141142948
1201,5,7.522748317231409
1202,7,7.985136796483225
1203,1,7.975050028460721
1204,5,7.292622590248909
1205,15,8.37741719335214
1206,12,2.82635640629118
1207,24,5.21401623798696
1208,1,6.148544067408663
1209,18,5.89327706874991
1210,8,9.366835095012526
1211,15,8.933547562738022
1212,26,7.330729199604711
1213,17,3.9133854582324155
1214,18,6.7420674777213065
1215,22,7.118955869258688
1216,13,7.363397196560005
1217,6,6.153943582326866
1218,7,8.65392300805207
1219,15,7.763376933425697
1220,17,8.385066420030753
1221,2,8.118819778043655
1222,19,7.773754036118637
1223,15,7.432985065739765
1224,24,6.612485779574253
1225,1,6.612650880532536
1226,2,8.023952049029356
1227,11,7.616025369577928
1228,19,9.993656773523629
1229,25,6.091906301129409
1230,20,6.787512575008748
1231,3,8.505557808185758
1232,26,8.283676651147188
1233,7,7.743294927413691
1234,16,8.526798982459514
1235,5,9.231322714581458
1236,6,8.966360069276542
1237,18,9.027120020372793
1238,17,8.787139509534688
1239,23,9.342197232111753
1240,15,9.251717246986486
1241,17,5.6757146229887265
1242,15,7.418573412985711
1243,13,7.039653387234967
1244,6,6.477773112835864
1245,11,10.154472741107513
1246,25,10.575341903154614
1247,2,4.2115396939687955
1248,13,10.91729061479113
1249,19,9.267535012140206
1250,17,9.136366258975428
1251,12,10.03945991032007
1252,13,7.295685625661571
1253,18,5.891461272442891
1254,18,7.24371595505848
1255,23,10.118034820469374
1256,14,5.8726191042330775
1257,11,6.182134343898715
1258,16,7.989955607751964
1259,4,6.6930672712294745
1260,20,7.076267489182263
1261,16,5.409472532333453
1262,21,8.93608363345088
1263,8,8.235337602522431
1264,24,9.004398288864385
1265,8,9.743458071094919
1266,4,5.938707739986167
1267,21,6.502636911379523
1268,26,6.336988624897356
1269,26,7.190467464997022
1270,22,8.158683928421274
1271,20,8.99084810262517
1272,15,9.423418879075134
1273,4,5.805191741332614
1274,21,5.4737459783891165
1275,1,5.874317900965625
1276,25,7.181424983737895
1277,7,9.493552955915547
1278,7,8.821579975465037
1279,13,6.277172032532568
1280,15,11.085363617688158
1281,15,10.628734230152554
1282,14,6.061902681845139
1283,16,7.235023838099744
1284,9,4.776705905602124
1285,20,6.488652259489633
1286,16,5.424704326442546
1287,18,6.686999451747471
1288,18,7.163327463098619
1289,12,3.0079647415673443
1290,15,6.884158060783216
1291,1,5.589576674275045
1292,25,7.802385175652987
1293,20,9.573013858102913
1294,22,10.066825398695372
1295,21,7.868407828486287
1296,13,7.834424757513528
1297,24,7.4777690000551456
1298,23,11.12230210058342
1299,19,7.117410096310887
1300,20,6.456095669879405
1301,17,7.965184295031464
1302,13,9.512828369931201
1303,13,10.100940267883574
1304,21,6.458114510637009
1305,21,7.325149169444298
1306,23,7.742863223172181
1307,3,8.333899511261388
1308,16,4.891124730592528
1309,23,8.015989233035128
1310,20,7.659815710271254
1311,1,6.292982617561881
1312,22,8.996960986996298
1313,7,3.546505365881118
1314,22,7.371028940567547
1315,10,8.351689398480971
1316,14,7.986464096223322
1317,26,7.394660753142311
1318,13,7.204187915275393
1319,7,7.615232276777219
1320,2,5.799608630199555
1321,15,4.217178991550309
1322,8,9.245369357931363
1323,15,6.480409958214658
1324,20,5.467996555019302
1325,17,7.417618533343874
1326,15,7.730350734163965
1327,6,5.166175774883829
1328,19,5.112000615125798
1329,5,7.289169993272756
1330,4,5.133714396239964
1331,1,5.33067591719226
1332,18,8.025682315482316
1333,8,8.182961153921395
1334,1,5.3652734504216895
1335,20,7.773940871606154
1336,8,3.377883204808308
1337,18,8.211807458262102
1338,25,9.432343819733306
1339,3,5.648911136588747
1340,19,8.875790176109199
1341,6,9.461486335731392
1342,26,8.23351302667409
1343,15,8.749296184481851
1344,19,4.934234357948709
1345,26,8.855335335724106
1346,15,8.471058589407733
1347,19,7.629451118095091
1348,6,8.006887717727885
1349,24,8.340899766150836
1350,16,6.985448356007561
1351,25,7.17065891354612
1352,24,5.808026913106493
1353,23,4.784641395856081
1354,2,8.47617130596292
1355,7,5.014004037341682
1356,15,8.033851423687539
1357,17,6.702674937920754
1358,9,5.345274235152934
1359,25,9.229866360762422
1360,8,9.635998445995142
1361,22,6.825591222256202
1362,24,8.959998158011272
1363,9,9.89022715414952
1364,16,8.619575943656697
1365,24,3.6392294334222792
1366,15,5.385244016439216
1367,6,8.895766736722654
1368,20,8.969204673170415
1369,17,6.072917366268534
1370,5,7.589625303433629
1371,6,8.868176354604216
1372,17,7.236502661538675
1373,7,5.031692642459906
1374,22,8.69913782246766
1375,26,6.906631084130477
1376,8,9.623278029518412
1377,10,5.56997196682213
1378,15,7.126459493859526
1379,1,8.436351802314837
1380,17,6.789092594542697
1381,18,4.978708799144586
1382,24,7.096013428097906
1383,4,5.676796768640093
1384,12,3.933064123409615
1385,2,5.699656962612041
1386,2,7.202670600628094
1387,22,8.559926354912207
1388,3,6.143929684691021
1389,16,6.190877589577373
1390,6,7.916003593133358
1391,21,8.277687776426477
1392,5,8.71334725979747
1393,15,8.99218934898113
1394,26,4.655615467011058
1395,6,7.790445586195453
1396,19,7.974274407352087
1397,18,7.303290578715794
1398,9,5.242185935739808
1399,6,7.888719585107307
1400,12,4.159191662448559
1401,6,6.832191051953663
1402,1,5.560387758698856
1403,16,7.45721703279044
1404,10,7.330888129440461
1405,9,2.475256376645044
1406,8,7.081396106793334
1407,15,9.377271162012908
1408,22,7.294606036540888
1409,2,7.531319331248571
1410,7,8.056794418981886
1411,14,13.161832053834571
1412,18,9.601625266689636
1413,9,8.164984524021163
1414,16,5.831111139585309
1415,13,9.070977852889518
1416,13,10.579387943336796
1417,25,7.926476235566174
1418,25,9.650088413051748
1419,24,4.74023786044349
1420,2,5.560986027643849
1421,15,10.190055849654247
1422,1,4.3072254254489035
1423,5,6.1900449950418235
1424,20,7.455559001048312
1425,6,9.391220070673727
1426,15,7.650917908832085
1427,12,5.030291421194675
1428,9,4.655891063296977
1429,25,6.7480864964092
1430,12,8.665812820762005
1431,1,10.428381760218842
1432,15,8.539640282196334
1433,4,5.508298253687931
1434,10,5.432385039218799
1435,12,6.381232052405812
1436,21,8.049466219481504
1437,11,7.1091781014535425
1438,15,11.801518849445104
1439,4,7.136607692940078
1440,26,9.004967540134562
1441,18,9.050538573174029
1442,25,7.530224305857268
1443,8,8.344558313778279
1444,10,6.569603571451004
1445,15,8.072369848949522
1446,6,7.182303912055994
1447,6,6.573888459835244
1448,25,6.374473815813231
1449,20,8.463080933674453
1450,26,6.964425192928319
1451,15,9.88000214726605
1452,9,3.2796881983166943
1453,22,7.272286718514799
1454,4,5.004775271171546
1455,4,8.364397153494684
1456,8,8.51357653927228
1457,21,9.465841066090977
1458,2,6.150366300680071
1459,25,5.108502582128305
1460,19,8.55128500651104
1461,20,7.486394126476542
1462,25,8.614940878485461
1463,20,7.8781725785216015
1464,23,8.433625576453949
1465,9,4.687325940620543
1466,15,8.848455670515657
1467,2,7.205783451728299
1468,26,4.6028639897485295
1469,25,7.947995393281421
1470,13,9.356048392834806
1471,6,6.174136642012979
1472,10,6.232167829579639
1473,4,7.751409229998197
1474,19,5.364899641351717
1475,21,6.64767627312424
1476,2,6.106050776408156
1477,15,6.187450396496352
1478,8,8.52057090947777
1479,26,10.760269405256912
1480,11,8.731478614507003
1481,12,3.0702325588026977
1482,26,7.027737466016572
1483,8,7.650252949566605
1484,1,7.561967457476006
1485,22,6.25985392169528
1486,3,10.177613052870528
1487,21,7.087930327810863
1488,3,9.982001029073947
1489,12,2.3959014249992148
1490,8,4.427175290408206
1491,14,7.25524439124395
1492,20,9.360086707066044
1493,16,5.5268555955208285
1494,21,8.14771990055273
1495,1,7.752972534782874
1496,17,8.897338857804378
1497,14,7.167568666774941
1498,9,3.3403363788107736
1499,8,8.174380265388374
1500,4,6.414292736549381
1501,19,8.237969346201595
1502,21,6.704861814237006
1503,6,9.316337794528645
1504,4,5.772359439756595
1505,10,5.116118954049607
1506,15,7.213218185500703
1507,3,6.697243403935159
1508,8,9.104910464673468
1509,24,9.323562665672979
1510,15,9.430842617056356
1511,5,7.020437341241323
1512,7,7.768065345041088
1513,23,7.662649311898809
1514,17,7.304418011233908
1515,1,4.393151354354585
1516,4,8.128897122436408
1517,5,7.832935244239121
1518,6,5.813459263055999
1519,5,6.98776521263325
1520,7,8.311955167780493
1521,12,1.458689302187433
1522,16,5.651243540397328
1523,16,9.392214607809448
1524,18,8.776590103360244
1525,20,7.398388700181449
1526,12,6.332483216065043
1527,3,8.321483789268608
1528,17,8.022753871529957
1529,16,8.259811127565982
1530,9,7.33678821862284
1531,3,10.136979032677731
1532,18,7.0074646487148
1533,25,7.351821814437914
1534,20,4.375484240200887
1535,12,4.363710080090177
1536,21,7.841591187530598
1537,13,8.013125062837437
1538,5,8.242378505261948
1539,23,8.978028074587053
1540,19,6.024564606018023
1541,5,7.057144916219935
1542,18,7.010571881608522
1543,15,8.575315749568148
1544,25,7.935133170992593
1545,15,6.951127185090916
1546,14,8.087831762855815
1547,10,5.755125067258988
1548,18,4.343152750808454
1549,8,6.224978700524936
1550,3,7.028893050764458
1551,16,8.640367053778059
1552,20,7.516219714880145
1553,17,8.017466884838601
1554,26,7.938353701817558
1555,20,7.140572537226776
1556,5,10.037169209061434
1557,6,8.448422843793452
1558,13,9.234052438665026
1559,17,8.290370225067083
1560,19,7.330710195103968
1561,21,6.601295078130297
1562,17,8.132825632788308
1563,5,7.701346185330413
1564,20,8.605176121325956
1565,21,6.054187930362582
1566,3,6.472654345717669
1567,7,8.307051156516104
1568,16,5.518993201572407
1569,1,5.775139549109581
1570,24,6.325932509645858
1571,1,2.977535207399105
1572,18,8.90096810470253
1573,14,7.416407034358653
1574,12,2.404068396692214
1575,4,5.350597825725967
1576,9,5.361208719181778
1577,18,6.826751949560492
1578,18,6.131616109497466
1579,15,8.868287475514805
1580,17,8.542981469974924
1581,6,7.631826920779723
1582,10,6.049134911461717
1583,2,8.740683011982261
1584,17,7.896342716197328
1585,13,6.709106209445595
1586,4,4.9315583403045125
1587,11,6.556278904778264
1588,24,9.119292077424989
1589,17,4.884977315072601
1590,10,4.084193547686168
1591,22,9.36427504301032
1592,7,5.843831395650719
1593,2,8.117030342446938
1594,18,6.189486651465526
1595,22,7.031627974246369
1596,23,6.447795607794239
1597,4,5.636886408101815
1598,26,6.76009186726704
1599,17,8.553344793539475
1600,2,8.153552793764765
1601,23,7.783747343329357
1602,22,7.717145603535542
1603,25,5.595481849810856
1604,5,7.482841246183268
1605,12,6.785955569808672
1606,15,6.845736092331567
1607,16,5.99558713727075
1608,6,5.8043293859480976
1609,12,10.204227339009936
1610,13,5.764538161216229
1611,4,4.827472935375307
1612,1,5.156815437270494
1613,25,7.591220733916581
1614,24,6.677189065966635
1615,21,5.478894829867635
1616,15,7.345692508630114
1617,8,7.54595252582926
1618,4,8.115322551710198
1619,2,7.476871678677315
1620,18,6.573030518370987
1621,1,4.654575444794286
1622,10,8.511982363820053
1623,15,8.06202167626318
1624,13,9.886324722108453
1625,19,8.354462544909277
1626,23,8.483413709638313
1627,26,10.985608886137914
1628,11,8.120682436544913
1629,20,7.089573268119536
1630,17,6.61767689116437
1631,18,7.158770590991151
1632,18,4.710971497200195
1633,15,8.488884122664196
1634,9,4.124345767917903
1635,19,8.134482916991486
1636,24,6.482202700529531
1637,23,9.182567496331123
1638,11,6.6678681008714555
1639,19,7.009325088088851
1640,12,3.4606113969806502
1641,13,10.587351255750226
1642,17,6.840072559778373
1643,2,9.177355978139362
1644,10,5.2298643690377915
1645,19,6.806901982819203
1646,15,7.1020975449792445
1647,5,5.192722886026667
1648,25,10.09852840021621
1649,14,11.530221444404361
1650,25,9.565237927514623
1651,2,6.528202305546697
1652,1,2.6732534552081484
1653,25,9.79607379872752
1654,19,6.017732485156774
1655,7,6.644335561597387
1656,17,8.863811648299208
1657,1,4.206359942503898
1658,24,7.356981512986431
1659,25,11.6159909209532
1660,5,3.4347352468828474
1661,22,8.432573670909145
1662,2,5.962872592440635
1663,4,7.771083705376356
1664,18,9.373529471523666
1665,15,7.850797611674567
1666,10,5.454444456846865
1667,19,7.918351179531659
1668,16,8.282520721538534
1669,17,6.843121108027068
1670,26,7.101701475578912
1671,2,6.5876527247941405
1672,20,8.358918878242052
1673,25,6.783133623448796
1674,12,7.182262190779218
1675,4,10.16920731785973
1676,2,9.158798945615557
1677,13,9.817528047277955
1678,1,4.113980623367382
1679,2,9.811851381094534
1680,6,4.131561693311063
1681,2,7.8836274490364495
1682,23,10.332642967189576
1683,7,7.846801974296108
1684,3,10.477183589650645
1685,8,6.045900663303982
1686,6,5.736933312867674
1687,13,9.930751772013455
1688,1,10.16804151501767
1689,18,6.944586568555433
1690,16,7.703140659666118
1691,10,5.297786727046626
1692,22,9.831015293749125
1693,10,8.54784837229766
1694,8,9.532779222129609
1695,10,6.926296561474717
1696,20,7.704409424198573
1697,17,6.6468291508628585
1698,12,7.595949104131863
1699,8,9.50173625086992
1700,1,5.2369488310123735
1701,24,5.467350444384689
1702,9,5.217084878253921
1703,9,7.904062210893791
1704,8,7.759273843652094
1705,4,7.428842136164566
1706,3,7.132504907651506
1707,17,10.414354713779181
1708,9,4.816589817885701
1709,15,7.272006707668105
1710,1,5.0083728805109065
1711,25,6.449198295803402
1712,8,4.772214012938734
1713,15,8.739636226704532
1714,25,12.888410454120054
1715,9,6.247291677935717
1716,14,5.514020147597143
1717,22,9.254707574937282
1718,11,7.720775818595575
1719,6,5.304546532374321
1720,24,6.176760407012488
1721,24,6.826757340928309
1722,2,6.538749388128642
1723,5,4.942980569883995
1724,4,5.2582629898351225
1725,21,7.770183407692533
1726,13,8.63030297374605
1727,10,4.978322917279095
1728,16,8.090778883597235
1729,24,5.687113438858054
1730,4,9.645007939169478
1731,9,6.433068394735885
1732,26,8.907013106762307
1733,18,4.32562023746816
1734,20,6.954471135373035
1735,18,7.200671414575714
1736,11,9.77982331126631
1737,5,7.5340520479404285
1738,12,4.599844611238571
1739,19,8.637607578899589
1740,20,8.924784311806134
1741,14,5.897854652093869
1742,4,9.570969611971604
1743,18,3.1173767891615602
1744,5,6.294821371995974
1745,15,6.864796712969064
1746,20,7.848544871251148
1747,18,5.298726637346872
1748,11,10.97901379233062
1749,3,7.854435407571248
1750,16,6.3429143968960755
1751,2,7.1831607356704765
1752,4,6.995136461976161
1753,25,6.512122869749948
1754,11,7.058772458440011
1755,24,7.711095040813445
1756,15,10.125433710301136
1757,4,4.883731649007441
1758,22,10.23642087741907
1759,7,6.491007374309235
1760,8,7.10969350888292
1761,22,8.966636293337308
1762,24,6.6035467884978765
1763,20,4.375484240200887
1764,21,8.010369529021608
1765,7,7.697868521189643
1766,10,4.98834792609711
1767,11,7.385450045131099
1768,14,5.959514007917306
1769,8,6.57915844959052
1770,9,6.7292768739962
1771,24,5.242199577775223
1772,23,9.902426513685432
1773,16,8.413433404190972
1774,13,13.852369203733137
1775,5,9.118242295171735
1776,21,6.973645912876601
1777,5,9.660723637237643
1778,16,9.14032022589151
1779,7,5.490098568499963
1780,8,10.603209618567702
1781,3,7.73334433562759
1782,14,6.521882535153562
1783,2,9.591999131759348
1784,20,7.4009315652480625
1785,8,6.39739180124508
1786,10,4.909147931266749
1787,19,7.139734965588724
1788,13,4.537111376388653
1789,3,7.038969330234098
1790,10,5.200279341186828
1791,18,5.935642956966242
1792,9,5.994366945421545
1793,13,7.948444084267155
1794,13,7.100051879728474
1795,24,7.410367379675288
1796,22,7.862281641577098
1797,18,9.445958345306638
1798,18,5.070258492115993
1799,3,9.185081930235645
1800,23,9.48256791140296
1801,7,7.188182221779877
1802,24,9.911442519122112
1803,20,9.820629147567255
1804,13,8.920175496633226
1805,16,6.16793730448911
1806,23,9.68556540526596
1807,22,8.282709165731468
1808,11,8.34670053316912
1809,17,7.963131248115914
1810,7,8.93300141868452
1811,12,3.1057850094648627
1812,13,9.545311975170547
1813,13,8.208629972309389
1814,19,8.031030813868002
1815,5,8.760531963134412
1816,22,10.483885737334191
1817,6,6.230632984496925
1818,12,4.10354221630561
1819,15,8.92949863027783
1820,24,5.7919034817415245
1821,9,4.719951503982698
1822,19,6.50478946385647
1823,17,7.8815521092524286
1824,12,3.4935904385759295
1825,12,5.600170041127604
1826,20,7.710525316771092
1827,12,8.481994605673705
1828,17,8.932049709772517
1829,5,8.026385803002958
1830,16,6.149310929007147
1831,20,7.033990892046669
1832,8,8.012015850198575
1833,10,6.662116025865851
1834,5,6.6901325524714474
1835,6,6.073415253297715
1836,2,8.28324474228946
1837,11,6.306889137931212
1838,11,4.560030441278946
1839,2,8.161686153628105
1840,24,6.6122561483470665
1841,21,5.741824240671706
1842,16,5.368333115782315
1843,17,8.130815286627666
1844,26,4.058053776285846
1845,24,4.4107384002351075
1846,17,10.584151497087145
1847,7,4.915219872129196
1848,9,4.533223075962089
1849,11,8.522134538463444
1850,11,7.368743383725512
1851,21,6.19454130015046
1852,6,3.670179198042928
1853,26,6.789858066569771
1854,26,5.292249300890917
1855,23,8.40248584411564
1856,7,5.530118372788901
1857,20,9.084377758586873
1858,6,7.192075217156589
1859,1,7.073626847800739
1860,19,7.4671553678711575
1861,10,5.725979261918728
1862,3,7.075143086133949
1863,3,7.279699839269325
1864,26,6.727570105868256
1865,14,7.577965804231889
1866,16,6.370466609269337
1867,11,6.107277413567491
1868,13,5.658442917872663
1869,11,7.568315882763289
1870,2,5.9314137725015135
1871,12,4.1453307611005075
1872,17,9.340775831532179
1873,8,8.982135278608638
1874,19,8.354462544909277
1875,12,5.444959338516148
1876,22,9.419519850425585
1877,9,6.247291677935717
1878,25,6.7157031321218525
1879,6,5.366686679831851
1880,13,10.446499896835203
1881,11,6.4167829204786635
1882,16,7.896646485555189
1883,14,6.872780014721368
1884,14,11.160058163705346
1885,2,7.93621986507448
1886,24,8.385479665379433
1887,21,5.747298744168971
1888,12,3.022971466528638
1889,13,7.885866248929397
1890,21,6.224268447653404
1891,15,8.809154179734032
1892,16,9.01943560823754
1893,2,6.026691002613887
1894,26,5.929393988938564
1895,4,4.28547321475535
1896,20,7.66317890233657
1897,10,4.787330770209277
1898,3,8.412381662597443
1899,12,0.06174187249031171
1900,4,6.153718818798099
1901,19,5.98180508859964
1902,14,4.475810811114981
1903,16,8.199957667747018
1904,6,6.693048516831919
1905,3,5.275924310559889
1906,15,8.993256948269421
1907,14,8.997142146298657
1908,1,5.104395763343556
1909,26,6.937243371617831
1910,3,6.921858202128464
1911,18,9.12404628063736
1912,26,6.112143741232212
1913,15,8.046341037739118
1914,20,8.89201326496518
1915,10,6.160635914669548
1916,3,7.811947971222057
1917,19,8.460255200395148
1918,22,7.6450340199334
1919,19,7.707223921296954
1920,21,6.910540451588581
1921,23,4.79568026177884
1922,17,10.418367825525195
1923,24,7.956187661903126
1924,20,6.610454583205939
1925,22,5.605444539480436
1926,18,5.9747217474365355
1927,5,7.178392941213058
1928,13,7.057570574724091
1929,22,5.536813946105067
1930,14,7.431514189079131
1931,11,8.12636397247096
1932,7,6.714607281217239
1933,24,8.613138143541542
1934,5,6.209288730394471
1935,15,8.871110881733712
1936,17,9.255809496610478
1937,6,5.0237074610331245
1938,21,6.261886205496749
1939,6,6.041063411667357
1940,12,4.364178902246091
1941,18,6.844078061845227
1942,17,7.349138050882955
1943,11,5.875528083507682
1944,26,7.064982273487773
1945,3,9.19867369883472
1946,9,5.655975171663934
1947,8,5.904701088446821
1948,17,6.713236109164564
1949,19,7.143933358509589
1950,26,8.514184683019572
1951,13,9.81336990246687
1952,16,9.11854486762227
1953,16,5.081778164326509
1954,23,9.1452071058017
1955,15,8.193281865058799
1956,20,10.289696570344052
1957,25,4.025911743000152
1958,18,10.527070813980133
1959,3,6.73149905329633
1960,24,6.3991857902435605
1961,24,7.05445723751
1962,22,7.294606036540888
1963,6,5.176906676425244
1964,24,7.404515509353538
1965,23,8.29630121520855
1966,13,3.8847760347238687
1967,10,4.435556272091891
1968,11,7.865742478511154
1969,26,6.123284997991314
1970,13,7.4804986798048745
1971,19,9.345894633281617
1972,20,8.347882811479373
1973,4,11.656435081152877
1974,4,9.156643737191798
1975,25,11.172339030602886
1976,4,10.142571043115128
1977,24,5.717968596456788
1978,19,5.837160283169057
1979,14,8.999215600413969
1980,1,2.181765255960555
1981,9,5.268941076722589
1982,10,6.884553701654028
1983,12,2.6503492409873353
1984,26,7.913896567503249
1985,22,8.067133283124335
1986,1,5.527534373395579
1987,12,3.7516958056785565
1988,8,6.251798742706056
1989,1,4.234936999155335
1990,23,10.64331963860687
1991,18,7.326057222217731
1992,15,8.547606612424056
1993,23,8.685825679504608
1994,9,4.324264162052956
1995,24,7.515072992563431
1996,12,1.5999729519193364
1997,25,6.0957824028834136
1998,11,6.953181487656533
1999,1,4.4657989513711485
2000,1,5.9428032271589375
2001,7,5.648021230261721
2002,8,8.922319186775066
2003,14,7.9906647737114245
2004,9,5.092700344397223
2005,21,8.058908661519002
2006,16,7.575776303267661
2007,25,11.2879541207252
2008,25,9.310336669485453
2009,16,5.004375503161668
2010,15,9.323191448657388
2011,15,8.304783961737165
2012,25,9.83346379152465
2013,20,9.015766946004373
2014,6,6.389266473307944
2015,22,7.60021691675122
2016,4,4.714051139409076
2017,13,9.75293953022062
2018,23,10.789719061274887
2019,22,8.330662413835398
2020,15,7.835786505419261
2021,7,8.684024308265013
2022,22,9.176600465332806
2023,22,6.1078767483238865
2024,24,9.895434567738493
2025,15,6.635828497619512
2026,22,6.25985392169528
2027,8,9.194689890235038
2028,18,7.4757595929328335
2029,10,5.161351929038781
2030,4,4.954252296502464
2031,15,8.675780986888832
2032,14,6.786160614155653
2033,11,8.540060167500602
2034,10,2.950151072547567
2035,19,6.648107653377311
2036,10,6.457736849782497
2037,26,8.339598267727627
2038,15,9.459001991781873
2039,25,10.149972535694141
2040,1,3.8725639984746287
2041,6,5.697910079449998
2042,18,6.959512015628466
2043,9,5.302078436378007
2044,19,6.923412477490696
2045,12,4.754368567938239
2046,10,4.485952494724715
2047,4,6.297468127714393
2048,11,7.447588204963836
2049,4,6.25620474341911
2050,24,10.614889425910958
2051,13,5.015879157453434
2052,6,6.438857772873485
2053,19,6.560791973561911
2054,14,6.640063676111819
2055,20,6.945301064904622
2056,12,1.8607925439907822
2057,6,8.736574950875985
2058,18,4.978517138284692
2059,4,6.6083700205792315
2060,25,6.500125627494128
2061,8,8.793222180488844
2062,15,7.693234195267131
2063,7,9.518465975562957
2064,18,9.51713514792227
2065,3,10.09421151964859
2066,26,11.649238421931074
2067,23,8.225824529665735
2068,3,7.551122573588087
2069,14,7.62909626211872
2070,17,8.36081298588703
2071,10,5.235720829421622
2072,10,8.033216217915902
2073,15,9.131938545191888
2074,15,9.813036642668246
2075,15,8.316337923298699
2076,22,8.621752582153526
2077,6,7.361857533540762
2078,24,7.294219532901899
2079,15,8.762376833316155
2080,26,8.692501476925354
2081,16,6.704192069802696
2082,12,11.479738635846578
2083,11,7.864390474928412
2084,15,9.390912634775281
2085,23,9.313804079327744
2086,15,5.275260563004653
2087,20,7.804879530519691
2088,11,7.954491770674479
2089,23,7.830944495316039
2090,12,7.785564459488749
2091,8,7.335173217079676
2092,21,6.897032942516768
2093,25,10.465588065816306
2094,11,4.9465520143901545
2095,2,6.916927805865406
2096,25,8.358947066997443
2097,23,11.016729428195122
2098,16,6.858804792409173
2099,9,7.200171009472918
2100,10,3.3264421179088988
2101,15,6.066936998641018
2102,15,7.990443987906695
2103,9,6.572296953767834
2104,14,7.549823081172628
2105,21,8.595171662857808
2106,12,-0.24642895787731323
2107,18,6.904329534540159
2108,2,7.410003368192995
2109,16,7.109255954260235
2110,24,7.580892112788667
2111,23,9.879890756553827
2112,16,6.9135853080061995
2113,16,8.511676253506717
2114,8,9.56007550071242
2115,5,4.989172369339329
2116,11,8.502675217108353
2117,20,8.485804976916805
2118,20,8.290789509243114
2119,8,8.642262072702582
2120,26,7.323097479076574
2121,26,5.633966053903259
2122,15,10.98198856998068
2123,14,9.974733275559364
2124,1,5.721958613345164
2125,22,7.2352782730512395
2126,18,4.218334118897584
2127,18,9.418122516599679
2128,7,6.724139149474178
2129,18,7.872983077032243
2130,13,7.516829440556151
2131,19,5.758660584097241
2132,15,10.273624241063574
2133,16,7.939242825880627
2134,20,3.7593116756149776
2135,11,4.258947921082855
2136,13,9.724913319088476
2137,8,5.752740496846927
2138,19,7.408681078958537
2139,24,7.000286826340402
2140,2,8.622462424528875
2141,20,7.1251884514571415
2142,21,5.845705783280689
2143,14,3.672981779835399
2144,22,7.5029237837673275
2145,14,10.093104353762719
2146,18,7.280999730228903
2147,15,7.705918428620084
2148,9,9.397924158254474
2149,18,9.119968511715845
2150,13,7.460158697890609
2151,14,6.640063676111819
2152,5,7.59075716285045
2153,13,6.436011642365518
2154,24,4.515679913349171
2155,6,6.870069172824413
2156,18,8.028466611419885
2157,25,9.347835434730866
2158,15,7.6365433166523795
2159,22,10.893061894393961
2160,15,9.775925749007106
2161,11,9.65041395356843
2162,12,4.7231102266865825
2163,4,5.732439823760119
2164,9,4.717406551856509
2165,12,7.926337099599585
2166,8,9.426537941340264
2167,25,9.658046204630875
2168,20,10.672461087063338
2169,15,8.672801668938716
2170,5,7.6088984206731505
2171,13,6.544966735802365
2172,25,8.387869241358018
2173,23,12.191951924474031
2174,12,8.968691921824993
2175,23,7.378030804975803
2176,1,5.597887342495978
2177,14,9.329499442500598
2178,23,11.264741456495532
2179,8,8.559332995027507
2180,15,9.190027558493322
2181,16,5.4720465660743915
2182,23,5.583729911472499
2183,12,2.826021452047705
2184,3,6.201731276486808
2185,9,4.260285241981567
2186,8,5.872466376636657
2187,10,5.228473317464487
2188,24,11.457508537592624
2189,6,5.992872822131025
2190,7,8.629480292628264
2191,5,12.329260732287713
2192,13,7.6767945442784615
2193,18,7.851116949136756
2194,15,10.021022721385815
2195,3,7.497976204997426
2196,24,5.531877636132989
2197,21,7.466540883852931
2198,24,5.40343672502769
2199,2,7.932866198189133
2200,23,8.315212416787272
2201,5,6.420529560655254
2202,8,8.193850116730202
2203,4,7.538855646307929
2204,1,4.906384629619451
2205,26,2.97654964283303
2206,16,5.9142545597849505
2207,15,8.60122371391377
2208,14,5.519519588572646
2209,15,7.917781415315108
2210,10,7.202066177278708
2211,9,5.487794973104082
2212,6,4.477181904266514
