id,target
6902,0
6903,4
6904,3
6905,1
6906,1
6907,0
6908,4
6909,2
6910,0
6911,2
6912,3
6913,0
6914,3
6915,1
6916,1
6917,1
6918,2
6919,4
6920,0
6921,0
6922,1
6923,3
6924,0
6925,0
6926,3
6927,1
6928,1
6929,4
6930,4
6931,2
6932,3
6933,1
6934,4
6935,0
6936,3
6937,2
6938,3
6939,3
6940,0
6941,1
6942,1
6943,2
6944,2
6945,1
6946,3
6947,1
6948,0
6949,4
6950,0
6951,0
6952,3
6953,1
6954,2
6955,0
6956,0
6957,4
6958,0
6959,2
6960,0
6961,2
6962,2
6963,0
6964,1
6965,1
6966,2
6967,2
6968,0
6969,2
6970,0
6971,3
6972,0
6973,4
6974,1
6975,0
6976,3
6977,4
6978,4
6979,0
6980,3
6981,4
6982,4
6983,0
6984,0
6985,2
6986,3
6987,1
6988,0
6989,0
6990,0
6991,0
6992,3
6993,3
6994,4
6995,2
6996,3
6997,2
6998,2
6999,1
7000,1
7001,3
7002,2
7003,1
7004,1
7005,2
7006,4
7007,3
7008,2
7009,3
7010,3
7011,3
7012,1
7013,4
7014,0
7015,3
7016,0
7017,2
7018,2
7019,1
7020,3
7021,1
7022,2
7023,0
7024,0
7025,0
7026,0
7027,3
7028,1
7029,2
7030,2
7031,2
7032,1
7033,2
7034,1
7035,0
7036,3
7037,1
7038,1
7039,2
7040,0
7041,0
7042,0
7043,0
7044,1
7045,2
7046,2
7047,0
7048,4
7049,4
7050,1
7051,0
7052,0
7053,1
7054,4
7055,0
7056,0
7057,0
7058,0
7059,1
7060,0
7061,2
7062,0
7063,1
7064,2
7065,2
7066,0
7067,1
7068,0
7069,1
7070,2
7071,1
7072,0
7073,0
7074,0
7075,0
7076,3
7077,4
7078,2
7079,4
7080,2
7081,2
7082,4
7083,1
7084,0
7085,0
7086,0
7087,1
7088,2
7089,3
7090,2
7091,4
7092,1
7093,4
7094,3
7095,2
7096,0
7097,2
7098,2
7099,0
7100,0
7101,0
7102,0
7103,1
7104,0
7105,0
7106,0
7107,1
7108,2
7109,2
7110,4
7111,0
7112,1
7113,4
7114,0
7115,4
7116,0
7117,0
7118,0
7119,2
7120,0
7121,1
7122,1
7123,0
7124,0
7125,0
7126,1
7127,3
7128,0
7129,3
7130,2
7131,3
7132,0
7133,4
7134,3
7135,0
7136,2
7137,3
7138,3
7139,2
7140,0
7141,0
7142,2
7143,1
7144,0
7145,2
7146,0
7147,1
7148,4
7149,2
7150,1
7151,1
7152,1
7153,3
7154,4
7155,0
7156,3
7157,2
7158,0
7159,1
7160,4
7161,0
7162,0
7163,0
7164,3
7165,3
7166,4
7167,2
7168,3
7169,2
7170,0
7171,0
7172,3
7173,1
7174,4
7175,1
7176,3
7177,2
7178,4
7179,2
7180,4
7181,2
7182,3
7183,4
7184,3
7185,1
7186,2
7187,4
7188,0
7189,0
7190,1
7191,0
7192,0
7193,2
7194,0
7195,2
7196,0
7197,2
7198,0
7199,0
7200,4
7201,1
7202,2
7203,0
7204,0
7205,3
7206,2
7207,3
7208,0
7209,0
7210,2
7211,2
7212,4
7213,0
7214,1
7215,4
7216,2
7217,0
7218,0
7219,0
7220,3
7221,0
7222,4
7223,4
7224,0
7225,0
7226,1
7227,2
7228,4
7229,2
7230,3
7231,0
7232,1
7233,0
7234,3
7235,0
7236,1
7237,0
7238,4
7239,2
7240,0
7241,1
7242,0
7243,3
7244,4
7245,2
7246,0
7247,0
7248,1
7249,2
7250,3
7251,0
7252,1
7253,3
7254,4
7255,1
7256,3
7257,4
7258,4
7259,2
7260,1
7261,4
7262,1
7263,2
7264,1
7265,1
7266,3
7267,1
7268,4
7269,4
7270,1
7271,0
7272,3
7273,3
7274,4
7275,0
7276,4
7277,3
7278,1
7279,2
7280,0
7281,0
7282,4
7283,2
7284,2
7285,0
7286,0
7287,0
7288,1
7289,0
7290,0
7291,2
7292,1
7293,3
7294,1
7295,2
7296,1
7297,2
7298,0
7299,2
7300,4
7301,0
7302,1
7303,0
7304,1
7305,0
7306,1
7307,1
7308,1
7309,0
7310,4
7311,3
7312,1
7313,4
7314,0
7315,0
7316,2
7317,1
7318,0
7319,1
7320,1
7321,2
7322,2
7323,0
7324,1
7325,0
7326,3
7327,0
7328,3
7329,1
7330,2
7331,0
7332,0
7333,2
7334,1
7335,3
7336,4
7337,2
7338,4
7339,2
7340,3
7341,1
7342,1
7343,1
7344,1
7345,0
7346,0
7347,0
7348,3
7349,2
7350,2
7351,4
7352,3
7353,0
7354,4
7355,1
7356,0
7357,2
7358,4
7359,4
7360,2
7361,2
7362,0
7363,2
7364,1
7365,2
7366,1
7367,2
7368,1
7369,3
7370,0
7371,3
7372,0
7373,2
7374,0
7375,4
7376,0
7377,1
7378,3
7379,0
7380,1
7381,1
7382,2
7383,1
7384,1
7385,4
7386,0
7387,1
7388,4
7389,0
7390,0
7391,0
7392,0
7393,2
7394,2
7395,3
7396,0
7397,4
7398,4
7399,2
7400,0
7401,1
7402,1
7403,3
7404,2
7405,1
7406,2
7407,2
7408,2
7409,3
7410,0
7411,4
7412,0
7413,0
7414,2
7415,2
7416,1
7417,0
7418,1
7419,2
7420,1
7421,0
7422,1
7423,1
7424,0
7425,1
7426,0
7427,2
7428,0
7429,4
7430,3
7431,3
7432,2
7433,0
7434,3
7435,0
7436,0
7437,2
7438,2
7439,3
7440,4
7441,1
7442,0
7443,2
7444,1
7445,2
7446,1
7447,3
7448,0
7449,3
7450,0
7451,2
7452,0
7453,0
7454,0
7455,4
7456,0
7457,2
7458,2
7459,1
7460,0
7461,2
7462,2
7463,1
7464,4
7465,4
7466,1
7467,2
7468,0
7469,0
7470,2
7471,1
7472,2
7473,4
7474,4
7475,1
7476,2
7477,1
7478,3
7479,0
7480,1
7481,4
7482,2
7483,0
7484,3
7485,1
7486,2
7487,3
7488,1
7489,0
7490,3
7491,0
7492,0
7493,1
7494,2
7495,0
7496,2
7497,2
7498,0
7499,2
7500,1
7501,2
7502,0
7503,4
7504,2
7505,3
7506,0
7507,4
7508,1
7509,4
7510,1
7511,4
7512,1
7513,2
7514,4
7515,2
7516,3
7517,0
7518,3
7519,2
7520,1
7521,4
7522,0
7523,0
7524,0
7525,0
7526,4
7527,0
7528,2
7529,3
7530,1
7531,2
7532,0
7533,2
7534,2
7535,0
7536,2
7537,0
7538,3
7539,1
7540,2
7541,2
7542,0
7543,2
7544,0
7545,2
7546,2
7547,2
7548,2
7549,0
7550,3
7551,0
7552,4
7553,2
7554,0
7555,2
7556,1
7557,2
7558,3
7559,1
7560,2
7561,0
7562,0
7563,2
7564,2
7565,0
7566,0
7567,4
7568,0
7569,1
7570,0
7571,3
7572,0
7573,1
7574,2
7575,0
7576,2
7577,4
7578,0
7579,0
7580,2
7581,3
7582,1
7583,3
7584,0
7585,1
7586,2
7587,3
7588,1
7589,2
7590,1
7591,1
7592,3
7593,0
7594,0
7595,2
7596,0
7597,1
7598,0
7599,0
7600,4
7601,0
7602,2
7603,0
7604,0
7605,2
7606,3
7607,1
7608,2
7609,0
7610,4
7611,0
7612,2
7613,0
7614,0
7615,1
7616,3
7617,1
7618,0
7619,0
7620,2
7621,1
7622,0
7623,2
7624,1
7625,4
7626,1
7627,1
7628,0
7629,0
7630,3
7631,0
7632,0
7633,2
7634,2
7635,0
7636,4
7637,2
7638,1
7639,1
7640,2
7641,2
7642,2
7643,0
7644,0
7645,2
7646,0
7647,3
7648,0
7649,0
7650,1
7651,1
7652,2
7653,2
7654,1
7655,2
7656,0
7657,0
7658,2
7659,1
7660,0
7661,2
7662,0
7663,0
7664,0
7665,0
7666,3
7667,3
7668,1
7669,1
7670,0
7671,4
7672,2
7673,3
7674,2
7675,4
7676,0
7677,0
7678,4
7679,0
7680,2
7681,3
7682,4
7683,1
7684,0
7685,0
7686,0
7687,3
7688,3
7689,1
7690,0
7691,0
7692,1
7693,1
7694,0
7695,1
7696,2
7697,3
7698,0
7699,1
7700,1
7701,3
7702,0
7703,0
7704,4
7705,2
7706,0
7707,1
7708,0
7709,3
7710,0
7711,1
7712,4
7713,2
7714,1
7715,2
7716,0
7717,0
7718,0
7719,1
7720,1
7721,4
7722,3
7723,0
7724,3
7725,1
7726,0
7727,0
7728,4
7729,0
7730,1
7731,2
7732,4
7733,1
7734,0
7735,4
7736,2
7737,2
7738,3
7739,1
7740,1
7741,0
7742,1
7743,0
7744,1
7745,0
7746,1
7747,1
7748,2
7749,3
7750,1
7751,1
7752,2
7753,2
7754,0
7755,0
7756,0
7757,0
7758,0
7759,2
7760,3
7761,3
7762,3
7763,2
7764,2
7765,2
7766,2
7767,4
7768,1
7769,4
7770,2
7771,0
7772,3
7773,4
7774,1
7775,0
7776,3
7777,1
7778,0
7779,4
7780,2
7781,4
7782,3
7783,3
7784,3
7785,4
7786,2
7787,2
7788,3
7789,1
7790,2
7791,0
7792,0
7793,2
7794,4
7795,4
7796,2
7797,3
7798,1
7799,4
7800,3
7801,3
7802,3
7803,3
7804,2
7805,3
7806,1
7807,0
7808,0
7809,1
7810,2
7811,4
7812,1
7813,2
7814,4
7815,0
7816,1
7817,0
7818,3
7819,3
7820,0
7821,2
7822,3
7823,3
7824,0
7825,2
7826,0
7827,3
7828,0
7829,4
7830,1
7831,1
7832,3
7833,1
7834,1
7835,1
7836,4
7837,4
7838,0
7839,3
7840,0
7841,0
7842,3
7843,3
7844,2
7845,3
7846,1
7847,0
7848,4
7849,2
7850,0
7851,1
7852,1
7853,0
7854,0
7855,2
7856,4
7857,4
7858,4
7859,2
7860,1
7861,3
7862,3
7863,3
7864,2
7865,4
7866,2
7867,4
7868,0
7869,1
7870,0
7871,4
7872,0
7873,0
7874,4
7875,0
7876,0
7877,3
7878,1
7879,0
7880,0
7881,0
7882,4
7883,4
7884,1
7885,1
7886,4
7887,1
7888,3
7889,2
7890,4
7891,0
7892,1
7893,2
7894,3
7895,2
7896,1
7897,1
7898,2
7899,1
7900,0
7901,3
7902,3
7903,2
7904,3
7905,0
7906,4
7907,0
7908,1
7909,2
7910,0
7911,2
7912,4
7913,2
7914,2
7915,2
7916,2
7917,2
7918,4
7919,0
7920,3
7921,0
7922,0
7923,4
7924,0
7925,0
7926,4
7927,0
7928,2
7929,3
7930,4
7931,1
7932,1
7933,0
7934,1
7935,0
7936,0
7937,4
7938,0
7939,0
7940,3
7941,1
7942,0
7943,0
7944,0
7945,0
7946,1
7947,0
7948,2
7949,2
7950,3
7951,0
7952,0
7953,1
7954,0
7955,3
7956,3
7957,2
7958,3
7959,2
7960,1
7961,2
7962,4
7963,4
7964,2
7965,0
7966,4
7967,1
7968,0
7969,4
7970,4
7971,1
7972,1
7973,1
7974,0
7975,0
7976,3
7977,2
7978,1
7979,2
7980,0
7981,4
7982,2
7983,0
7984,0
7985,0
7986,3
7987,1
7988,2
7989,0
7990,0
7991,1
7992,0
7993,0
7994,2
7995,0
7996,0
7997,2
7998,0
7999,2
8000,2
8001,2
8002,1
8003,2
8004,2
8005,0
8006,4
8007,0
8008,1
8009,4
8010,3
8011,1
8012,3
8013,3
8014,3
8015,1
8016,0
8017,1
8018,4
8019,0
8020,0
8021,1
8022,0
8023,0
8024,2
8025,1
8026,0
8027,2
8028,2
8029,1
8030,4
8031,0
8032,1
8033,0
8034,3
8035,4
8036,0
8037,3
8038,0
8039,2
8040,2
8041,0
8042,4
8043,1
8044,4
8045,3
8046,0
8047,1
8048,3
8049,1
8050,0
8051,2
8052,2
8053,0
8054,1
8055,2
8056,3
8057,4
8058,3
8059,0
8060,2
8061,3
8062,4
8063,2
8064,2
8065,2
8066,1
8067,3
8068,1
8069,2
8070,0
8071,2
8072,1
8073,0
8074,1
8075,4
8076,1
8077,0
8078,4
8079,0
8080,3
8081,2
8082,3
8083,2
8084,1
8085,3
8086,0
8087,0
8088,1
8089,2
8090,2
8091,0
8092,2
8093,4
8094,0
8095,0
8096,0
8097,1
8098,0
8099,2
8100,0
8101,4
8102,1
8103,0
8104,2
8105,0
8106,2
8107,0
8108,2
8109,0
8110,0
8111,1
8112,1
8113,0
8114,0
8115,4
8116,1
8117,2
8118,1
8119,2
8120,0
8121,0
8122,0
8123,2
8124,1
8125,4
8126,0
8127,4
8128,4
8129,0
8130,1
8131,0
8132,2
8133,2
8134,3
8135,4
8136,1
8137,2
8138,3
8139,3
8140,3
8141,0
8142,3
8143,2
8144,3
8145,4
8146,1
8147,3
8148,3
8149,2
8150,2
8151,3
8152,0
8153,0
8154,4
8155,0
8156,1
8157,3
8158,1
8159,3
8160,0
8161,1
8162,0
8163,0
8164,2
8165,0
8166,2
8167,0
8168,2
8169,3
8170,2
8171,0
8172,3
8173,2
8174,1
8175,2
8176,2
8177,0
8178,2
8179,0
8180,0
8181,2
8182,2
8183,2
8184,2
8185,3
8186,0
8187,2
8188,3
8189,0
8190,1
8191,0
8192,1
8193,1
8194,3
8195,4
8196,0
8197,4
8198,1
8199,0
8200,0
8201,2
8202,2
8203,2
8204,0
8205,0
8206,0
8207,1
8208,3
8209,0
8210,4
8211,1
8212,0
8213,0
8214,0
8215,4
8216,3
8217,1
8218,2
8219,2
8220,3
8221,0
8222,2
8223,2
8224,4
8225,0
8226,0
8227,0
8228,4
8229,1
8230,1
8231,3
8232,2
8233,0
8234,2
8235,1
8236,4
8237,0
8238,4
8239,2
8240,1
8241,3
8242,1
8243,1
8244,2
8245,0
8246,4
8247,1
8248,1
8249,0
8250,3
8251,1
8252,1
8253,3
8254,0
8255,0
8256,2
8257,1
8258,1
8259,0
8260,0
8261,2
8262,1
8263,3
8264,0
8265,4
8266,1
8267,2
8268,1
8269,4
8270,2
8271,0
8272,0
8273,4
8274,4
8275,0
8276,2
8277,1
8278,4
8279,2
8280,2
8281,0
8282,1
8283,2
8284,0
8285,0
8286,1
8287,0
8288,2
8289,4
8290,0
8291,1
8292,1
8293,2
8294,0
8295,1
8296,4
8297,0
8298,0
8299,2
8300,0
8301,2
8302,2
8303,2
8304,0
8305,1
8306,2
8307,1
8308,3
8309,2
8310,0
8311,3
8312,3
8313,4
8314,0
8315,2
8316,1
8317,0
8318,2
8319,1
8320,1
8321,2
8322,1
8323,1
8324,1
8325,0
8326,1
8327,0
8328,2
8329,4
8330,1
8331,1
8332,0
8333,2
8334,2
8335,0
8336,0
8337,3
8338,3
8339,2
8340,1
8341,0
8342,2
8343,2
8344,2
8345,3
8346,0
8347,2
8348,2
8349,1
8350,1
8351,2
8352,0
8353,4
8354,3
8355,2
8356,2
8357,3
8358,1
8359,3
8360,3
8361,1
8362,3
8363,0
8364,4
8365,2
8366,0
8367,2
8368,0
8369,3
8370,0
8371,2
8372,0
8373,4
8374,1
8375,1
8376,2
8377,2
8378,4
8379,2
8380,2
8381,1
8382,2
8383,3
8384,3
8385,0
8386,4
8387,2
8388,3
8389,1
8390,1
8391,0
8392,0
8393,1
8394,0
8395,2
8396,2
8397,4
8398,1
8399,2
8400,0
8401,4
8402,4
8403,2
8404,0
8405,2
8406,3
8407,0
8408,1
8409,1
8410,2
8411,2
8412,0
8413,3
8414,0
8415,0
8416,2
8417,1
8418,4
8419,2
8420,1
8421,0
8422,0
8423,2
8424,3
8425,2
8426,2
8427,2
8428,1
8429,0
8430,1
8431,0
8432,1
8433,0
8434,1
8435,2
8436,0
8437,3
8438,4
8439,1
8440,2
8441,3
8442,0
8443,3
8444,4
8445,1
8446,4
8447,0
8448,1
8449,2
8450,0
8451,2
8452,2
8453,0
8454,1
8455,2
8456,1
8457,4
8458,2
8459,2
8460,2
8461,0
8462,4
8463,2
8464,1
8465,2
8466,2
8467,2
8468,0
8469,2
8470,2
8471,0
8472,3
8473,1
8474,3
8475,3
8476,3
8477,2
8478,0
8479,3
8480,3
8481,1
8482,2
8483,2
8484,0
8485,0
8486,1
8487,0
8488,1
8489,2
8490,2
8491,1
8492,0
8493,0
8494,1
8495,0
8496,1
8497,1
8498,1
8499,0
8500,0
8501,2
8502,0
8503,4
8504,4
8505,2
8506,0
8507,2
8508,2
8509,3
8510,3
8511,4
8512,3
8513,2
8514,2
8515,1
8516,4
8517,1
8518,4
8519,0
8520,2
8521,0
8522,0
8523,2
8524,2
8525,0
8526,1
8527,4
8528,3
8529,3
8530,2
8531,2
8532,0
8533,0
8534,1
8535,2
8536,2
8537,2
8538,3
8539,2
8540,3
8541,0
8542,1
8543,1
8544,0
8545,4
8546,2
8547,2
8548,2
8549,3
8550,1
8551,3
8552,0
8553,2
8554,2
8555,2
8556,4
8557,0
8558,4
8559,1
8560,0
8561,1
8562,2
8563,0
8564,4
8565,3
8566,1
8567,2
8568,0
8569,1
8570,0
8571,4
8572,0
8573,3
8574,1
8575,1
8576,0
8577,1
8578,1
8579,2
8580,1
8581,2
8582,1
8583,2
8584,2
8585,1
8586,0
8587,3
8588,2
8589,2
8590,2
8591,0
8592,0
8593,2
8594,1
8595,0
8596,2
8597,0
8598,1
8599,4
8600,0
8601,0
8602,2
8603,0
8604,2
8605,0
8606,2
8607,2
8608,0
8609,3
8610,2
8611,2
8612,2
8613,0
8614,1
8615,2
8616,0
8617,0
8618,0
8619,4
8620,4
8621,4
8622,0
8623,4
8624,0
8625,4
8626,2
8627,0
8628,0
8629,3
8630,0
8631,1
8632,0
8633,3
8634,0
8635,0
8636,4
8637,3
8638,0
8639,2
8640,0
8641,1
8642,2
8643,0
8644,3
8645,3
8646,1
8647,2
8648,2
8649,0
8650,3
8651,0
8652,3
8653,2
8654,2
8655,3
8656,3
8657,2
8658,0
8659,1
8660,0
8661,0
8662,4
8663,1
8664,0
8665,0
8666,1
8667,1
8668,0
8669,0
8670,4
8671,3
8672,1
8673,3
8674,3
8675,4
8676,2
8677,0
8678,1
8679,2
8680,3
8681,0
8682,1
8683,0
8684,0
8685,2
8686,3
8687,3
8688,0
8689,0
8690,0
8691,0
8692,0
8693,4
8694,4
8695,1
8696,4
8697,0
8698,2
8699,1
8700,1
8701,0
8702,0
8703,2
8704,1
8705,0
8706,0
8707,3
8708,0
8709,1
8710,2
8711,0
8712,2
8713,2
8714,3
8715,0
8716,1
8717,4
8718,3
8719,3
8720,1
8721,1
8722,4
8723,4
8724,2
8725,1
8726,2
8727,0
8728,1
8729,2
8730,1
8731,1
8732,3
8733,0
8734,1
8735,3
8736,2
8737,0
8738,3
8739,0
8740,2
8741,1
8742,2
8743,0
8744,4
8745,1
8746,2
8747,0
8748,1
8749,2
8750,3
8751,1
8752,0
8753,0
8754,0
8755,4
8756,3
8757,0
8758,3
8759,2
8760,2
8761,2
8762,1
8763,2
8764,2
8765,2
8766,2
8767,0
8768,4
8769,3
8770,1
8771,4
8772,2
8773,0
8774,3
8775,2
8776,0
8777,2
8778,0
8779,2
8780,3
8781,3
8782,2
8783,3
8784,4
8785,2
8786,3
8787,1
8788,2
8789,0
8790,1
8791,3
8792,3
8793,0
8794,2
8795,1
8796,4
8797,1
8798,1
8799,0
8800,2
8801,2
8802,2
8803,2
8804,2
8805,0
8806,0
8807,1
8808,1
8809,0
8810,1
8811,0
8812,4
8813,1
8814,4
8815,1
8816,0
8817,0
8818,1
8819,0
8820,0
8821,2
8822,1
8823,3
8824,3
8825,0
8826,3
8827,2
8828,0
8829,4
8830,0
8831,0
8832,2
8833,2
8834,1
8835,4
8836,0
8837,0
8838,3
8839,2
8840,2
8841,0
8842,2
8843,3
8844,0
8845,2
8846,2
8847,3
8848,4
8849,1
8850,3
8851,2
8852,2
8853,2
8854,2
8855,1
8856,4
8857,3
8858,0
8859,0
8860,4
8861,4
8862,4
8863,1
8864,3
8865,3
8866,2
8867,2
8868,2
8869,1
8870,0
8871,3
8872,1
8873,1
8874,3
8875,3
8876,0
8877,4
8878,1
8879,2
8880,2
8881,3
8882,0
8883,2
8884,0
8885,0
8886,1
8887,2
8888,0
8889,2
8890,2
8891,2
8892,1
8893,0
8894,0
8895,2
8896,0
8897,4
8898,0
8899,0
8900,2
8901,3
8902,1
8903,3
8904,1
8905,0
8906,3
8907,2
8908,2
8909,2
8910,0
8911,0
8912,0
8913,0
8914,1
8915,3
8916,0
8917,4
8918,1
8919,0
8920,0
8921,0
8922,1
8923,0
8924,1
8925,1
8926,0
8927,4
8928,2
8929,2
8930,4
8931,0
8932,0
8933,4
8934,1
8935,1
8936,0
8937,1
8938,0
8939,1
8940,4
8941,4
8942,2
8943,0
8944,2
8945,0
8946,0
8947,1
8948,2
8949,2
8950,1
8951,4
8952,1
8953,1
8954,0
8955,1
8956,0
8957,0
8958,0
8959,2
8960,3
8961,2
8962,3
8963,0
8964,1
8965,2
8966,1
8967,1
8968,3
8969,1
8970,4
8971,0
8972,1
8973,2
8974,1
8975,0
8976,0
8977,3
8978,1
8979,0
8980,2
8981,0
8982,0
8983,1
8984,3
8985,0
8986,2
8987,1
8988,0
8989,2
8990,1
8991,1
8992,1
8993,3
8994,2
8995,3
8996,1
8997,4
8998,2
8999,2
9000,3
9001,1
9002,0
9003,4
9004,0
9005,0
9006,1
9007,0
9008,0
9009,4
9010,0
9011,2
9012,4
9013,2
9014,2
9015,1
9016,0
9017,0
9018,0
9019,0
9020,0
9021,4
9022,0
9023,1
9024,2
9025,1
9026,2
9027,3
9028,0
9029,1
9030,1
9031,3
9032,3
9033,2
9034,3
9035,2
9036,1
9037,1
9038,1
9039,0
9040,3
9041,0
9042,2
9043,2
9044,3
9045,0
9046,0
9047,4
9048,1
9049,2
9050,1
9051,0
9052,2
9053,0
9054,0
9055,0
9056,0
9057,0
9058,2
9059,2
9060,2
9061,3
9062,2
9063,1
9064,3
9065,0
9066,3
9067,0
9068,1
9069,1
9070,1
9071,2
9072,3
9073,1
9074,1
9075,1
9076,3
9077,0
9078,3
9079,0
9080,1
9081,1
9082,0
9083,1
9084,2
9085,2
9086,0
9087,0
9088,0
9089,1
9090,0
9091,4
9092,0
9093,2
9094,3
9095,4
9096,2
9097,3
9098,4
9099,1
9100,0
9101,0
9102,1
9103,2
9104,4
9105,0
9106,2
9107,4
9108,2
9109,1
9110,1
9111,1
9112,1
9113,4
9114,1
9115,0
9116,3
9117,3
9118,0
9119,3
9120,2
9121,0
9122,0
9123,3
9124,2
9125,0
9126,0
9127,4
9128,2
9129,4
9130,3
9131,1
9132,4
9133,0
9134,3
9135,4
9136,0
9137,4
9138,0
9139,3
9140,1
9141,1
9142,0
9143,0
9144,0
9145,2
9146,0
9147,0
9148,1
9149,0
9150,4
9151,2
9152,0
9153,0
9154,4
9155,1
9156,4
9157,2
9158,1
9159,1
9160,0
9161,1
9162,1
9163,4
9164,2
9165,1
9166,0
9167,2
9168,0
9169,2
9170,0
9171,0
9172,1
9173,0
9174,0
9175,0
9176,3
9177,2
9178,0
9179,3
9180,2
9181,3
9182,4
9183,1
9184,3
9185,1
9186,0
9187,0
9188,3
9189,2
9190,2
9191,2
9192,0
9193,0
9194,0
9195,2
9196,0
9197,2
9198,4
9199,0
9200,3
9201,0
9202,0
9203,2
9204,4
9205,1
9206,4
9207,3
9208,0
9209,0
9210,1
9211,1
9212,4
9213,2
9214,1
9215,2
9216,0
9217,0
9218,4
9219,0
9220,0
9221,4
9222,2
9223,3
9224,4
9225,0
9226,3
9227,0
9228,1
9229,0
9230,1
9231,1
9232,2
9233,0
9234,4
9235,0
9236,2
9237,4
9238,0
9239,3
9240,3
9241,4
9242,0
9243,4
9244,1
9245,4
9246,0
9247,0
9248,2
9249,1
9250,3
9251,1
9252,4
9253,2
9254,0
9255,2
9256,2
9257,2
9258,2
9259,2
9260,1
9261,4
9262,0
9263,1
9264,3
9265,1
9266,0
9267,0
9268,2
9269,1
9270,0
9271,2
9272,1
9273,2
9274,0
9275,2
9276,1
9277,0
9278,1
9279,3
9280,3
9281,4
9282,0
9283,1
9284,2
9285,4
9286,0
9287,2
9288,0
9289,0
9290,1
9291,0
9292,1
9293,1
9294,0
9295,2
9296,0
9297,0
9298,2
9299,2
9300,0
9301,1
9302,0
9303,1
9304,3
9305,1
9306,2
9307,1
9308,2
9309,0
9310,2
9311,0
9312,1
9313,2
9314,2
9315,1
9316,4
9317,2
9318,1
9319,3
9320,1
9321,0
9322,0
9323,1
9324,4
9325,3
9326,0
9327,2
9328,0
9329,0
9330,2
9331,4
9332,0
9333,0
9334,2
9335,0
9336,3
9337,0
9338,4
9339,2
9340,1
9341,4
9342,0
9343,0
9344,4
9345,0
9346,1
9347,2
9348,1
9349,2
9350,0
9351,0
9352,4
9353,0
9354,0
9355,1
9356,2
9357,2
9358,2
9359,0
9360,0
9361,0
9362,0
9363,0
9364,3
9365,2
9366,0
9367,1
9368,1
9369,2
9370,0
9371,2
9372,3
9373,1
9374,0
9375,0
9376,2
9377,4
9378,4
9379,1
9380,0
9381,1
9382,1
9383,3
9384,0
9385,0
9386,3
9387,1
9388,0
9389,0
9390,4
9391,4
9392,3
9393,0
9394,1
9395,0
9396,0
9397,2
9398,1
9399,0
9400,4
9401,0
9402,1
9403,0
9404,1
9405,2
9406,2
9407,4
9408,0
9409,0
9410,0
9411,0
9412,4
9413,0
9414,0
9415,0
9416,1
9417,0
9418,1
9419,0
9420,1
9421,3
9422,2
9423,1
9424,0
9425,0
9426,0
9427,0
9428,2
9429,0
9430,1
9431,3
9432,0
9433,1
9434,2
9435,3
9436,0
9437,2
9438,0
9439,2
9440,0
9441,1
9442,3
9443,0
9444,2
9445,0
9446,3
9447,3
9448,2
9449,1
9450,1
9451,2
9452,0
9453,0
9454,3
9455,3
9456,3
9457,4
9458,1
9459,2
9460,1
9461,2
9462,0
9463,4
9464,0
9465,1
9466,2
9467,3
9468,4
9469,0
9470,2
9471,0
9472,1
9473,2
9474,2
9475,2
9476,0
9477,2
9478,1
9479,3
9480,2
9481,1
9482,1
9483,0
9484,0
9485,0
9486,4
9487,0
9488,4
9489,2
9490,2
9491,0
9492,0
9493,2
9494,0
9495,4
9496,3
9497,1
9498,0
9499,1
9500,0
9501,0
9502,2
9503,0
9504,0
9505,2
9506,0
9507,2
9508,4
9509,2
9510,3
9511,0
9512,4
9513,0
9514,4
9515,0
9516,2
9517,4
9518,2
9519,2
9520,1
9521,3
9522,0
9523,1
9524,1
9525,3
9526,0
9527,3
9528,2
9529,1
9530,2
9531,0
9532,2
9533,0
9534,2
9535,0
9536,2
9537,3
9538,4
9539,3
9540,2
9541,3
9542,0
9543,0
9544,1
9545,0
9546,0
9547,2
9548,3
9549,0
9550,0
9551,0
9552,2
9553,2
9554,4
9555,2
9556,0
9557,4
9558,0
9559,2
9560,4
9561,0
9562,1
9563,0
9564,0
9565,0
9566,3
9567,0
9568,0
9569,3
9570,4
9571,0
9572,3
9573,2
9574,0
9575,1
9576,0
9577,3
9578,0
9579,1
9580,4
9581,2
9582,2
9583,0
9584,2
9585,1
9586,3
9587,1
9588,1
9589,1
9590,0
9591,0
9592,4
9593,1
9594,0
9595,2
9596,2
9597,3
9598,0
9599,2
9600,1
9601,1
9602,1
9603,4
9604,2
9605,0
9606,4
9607,1
9608,1
9609,0
9610,4
9611,0
9612,2
9613,0
9614,2
9615,0
9616,2
9617,0
9618,2
9619,2
9620,0
9621,4
9622,1
9623,2
9624,2
9625,0
9626,2
9627,0
9628,3
9629,3
9630,2
9631,4
9632,2
9633,0
9634,0
9635,4
9636,0
9637,1
9638,4
9639,1
9640,0
9641,1
9642,0
9643,2
9644,3
9645,4
9646,0
9647,1
9648,3
9649,0
9650,3
9651,2
9652,0
9653,0
9654,4
9655,0
9656,0
9657,3
9658,2
9659,3
9660,0
9661,0
9662,4
9663,4
9664,0
9665,1
9666,1
9667,3
9668,0
9669,4
9670,1
9671,0
9672,1
9673,2
9674,0
9675,0
9676,2
9677,2
9678,3
9679,4
9680,2
9681,0
9682,2
9683,3
9684,3
9685,3
9686,2
9687,1
9688,3
9689,1
9690,2
9691,0
9692,4
9693,1
9694,1
9695,0
9696,2
9697,2
9698,4
9699,2
9700,2
